"id","trial_no","item_type","source","recog","rt_recog","assign","rt_assign","word","study_pos","age","gender","occupation","strategy1","strategy2"
23,146,"F item","top","new",1.01394996588351,"N",-66,"Salat",24,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,147,"distractor","nosou","new",2.38204477789986,"N",-66,"Brett",-95,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,148,"distractor","nosou","new",2.38150159774523,"N",-66,"Möbel",-95,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,149,"R item","bottom","old",0.982435260433704,"B",1.10982782747305,"Allee",61,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,150,"R item","bottom","old",1.11503562876896,"T",0.621988868078915,"Nonne",47,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,151,"F item","bottom","new",1.25112933471974,"N",-66,"Berg",9,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,152,"F item","bottom","new",1.07007557342877,"N",-66,"Wolle",32,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,153,"R item","bottom","old",1.25450656964676,"T",0.74982984593953,"Garten",5,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,154,"distractor","nosou","new",1.23559741817007,"N",-66,"Luft",-95,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,155,"R item","bottom","old",1.12617082195356,"B",0.72589012417302,"Erde",7,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,156,"R item","bottom","old",1.24270511922077,"T",0.635388269191026,"Person",66,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,157,"distractor","nosou","new",2.50705005995405,"N",-66,"Zeitung",-95,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,158,"R item","bottom","new",1.02192536031362,"N",-66,"Brief",8,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,159,"R item","bottom","old",1.04597708223446,"T",0.365884758008178,"Lager",15,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
23,160,"R item","bottom","new",1.36316639570578,"N",-66,"Getränk",44,21,"w",2,1,"wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen"
24,1,"distractor","nosou","old",2.956175215455,"B",1.16120273953129,"Küche",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,2,"distractor","nosou","new",2.96914505095629,"N",-66,"Hose",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,3,"R item","bottom","old",0.796549500257242,"B",1.14206306291453,"Dichter",66,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,4,"R item","bottom","old",2.32917757605901,"T",0.862017754232511,"Sklave",62,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,5,"F item","bottom","new",2.38664214429446,"N",-66,"Altar",67,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,6,"distractor","nosou","new",1.66799370830995,"N",-66,"Zucker",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,7,"F item","top","old",0.926541188469855,"B",1.06927091752004,"Doktor",46,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,8,"R item","top","old",2.36060565283697,"T",1.15775494747504,"Panzer",5,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,9,"distractor","nosou","new",1.54632283379033,"N",-66,"Pianist",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,10,"distractor","nosou","new",1.98044596475665,"N",-66,"Eisen",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,11,"F item","bottom","new",0.876514973118901,"N",-66,"Zeitung",58,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,12,"R item","bottom","old",0.867940621174057,"B",0.949700143828522,"Reptil",75,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,13,"F item","top","old",2.27650849107886,"T",0.717277770439978,"Kalk",44,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,14,"distractor","nosou","new",1.29715667925484,"N",-66,"Auspuff",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,15,"F item","top","new",3.31659994534857,"N",-66,"Buch",14,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,16,"distractor","nosou","old",1.67706734189414,"T",0.94135307376564,"Stern",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,17,"F item","top","new",1.18544928374467,"N",-66,"Fahne",17,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,18,"F item","top","old",0.891692396558938,"T",0.789324480560026,"Zimmer",64,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,19,"distractor","nosou","new",1.67205319217464,"N",-66,"Getränk",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,20,"R item","top","old",1.09229448837868,"B",0.58929387544049,"Lager",21,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,21,"distractor","nosou","old",1.37105036221328,"B",0.380891174660064,"Keller",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,22,"distractor","nosou","new",0.69862958061276,"N",-66,"Grab",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,23,"R item","bottom","old",0.838504747895058,"T",0.685809488568339,"Auto",72,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,24,"distractor","nosou","new",0.913810942511191,"N",-66,"Nonne",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,25,"distractor","nosou","new",1.66022222751053,"N",-66,"Kneipe",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,26,"F item","bottom","old",2.21293849195354,"T",0.468843512746389,"Schädel",19,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,27,"R item","top","old",2.87510369221854,"B",1.3329921370314,"Nässe",6,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,28,"F item","bottom","new",0.995105645051808,"N",-66,"Dampf",41,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,29,"distractor","nosou","new",0.989384213840822,"N",-66,"Raupe",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,30,"R item","top","old",0.869796209401102,"T",0.58236259908881,"Richter",16,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,31,"R item","bottom","old",0.80882436200045,"B",1.77339957054937,"Maler",22,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,32,"distractor","nosou","new",0.961833467212273,"N",-66,"Klippe",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,33,"R item","top","old",0.964139516610885,"T",0.573852657355019,"Wiege",34,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,34,"distractor","nosou","new",1.39467249668087,"N",-66,"Metall",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,35,"R item","bottom","old",0.692951226286823,"B",0.485837550077122,"Dozent",49,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,36,"distractor","nosou","old",0.745985849440331,"B",4.50940799228556,"Elefant",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,37,"F item","top","new",1.378537535551,"N",-66,"Kugel",37,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,38,"R item","top","new",1.41058838105528,"N",-66,"Orkan",74,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,39,"R item","bottom","old",1.46179449287592,"T",0.806423953705234,"Schiff",38,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,40,"distractor","nosou","new",1.78806294313108,"N",-66,"Stuhl",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,41,"distractor","nosou","new",1.68286754225846,"N",-66,"Tinte",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,42,"R item","top","new",1.69379881533678,"N",-66,"Pfeil",50,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,43,"distractor","nosou","new",1.07042701913451,"N",-66,"Frosch",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,44,"distractor","nosou","new",1.00540717504919,"N",-66,"Bankier",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,45,"distractor","nosou","new",1.29423688678071,"N",-66,"Mord",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,46,"F item","top","new",1.19005399791058,"N",-66,"Papier",33,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,47,"distractor","nosou","new",0.82005553226918,"N",-66,"König",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,48,"distractor","nosou","old",0.957591419413802,"B",0.67016314243665,"Becher",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,49,"F item","bottom","new",7.69096353562782,"N",-66,"Pfeffer",27,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,50,"R item","bottom","new",1.15732253759052,"N",-66,"Blut",80,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,51,"distractor","nosou","new",0.869918055439484,"N",-66,"Wald",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,52,"distractor","nosou","new",1.78194274302223,"N",-66,"Diamant",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,53,"R item","bottom","new",1.6298378421925,"N",-66,"Schlamm",71,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,54,"F item","top","new",1.20601377967978,"N",-66,"Garten",3,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,55,"F item","top","old",1.08479746888042,"T",1.12620338363922,"Mönch",51,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,56,"F item","bottom","new",1.96388351681526,"N",-66,"Haut",23,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,57,"F item","top","new",0.894233522689319,"N",-66,"Gemüse",8,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,58,"distractor","nosou","new",0.957818291019066,"N",-66,"Schmied",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,59,"distractor","nosou","new",1.8220764536818,"N",-66,"Winter",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,60,"distractor","nosou","new",1.52331936547125,"N",-66,"Lawine",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,61,"distractor","nosou","new",5.28697904659202,"N",-66,"Hotel",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,62,"F item","bottom","old",1.71697295017657,"B",0.645804598316317,"Person",56,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,63,"distractor","nosou","new",0.939421588162077,"N",-66,"Blüte",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,64,"distractor","nosou","new",2.03745063593669,"N",-66,"Schmutz",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,65,"F item","bottom","new",1.9111241754872,"N",-66,"Schüler",24,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,66,"R item","bottom","old",0.996605541236932,"T",0.446118198058684,"Yacht",61,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,67,"distractor","nosou","new",0.987043702945812,"N",-66,"Neffe",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,68,"distractor","nosou","new",1.91049115036731,"N",-66,"Kind",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,69,"F item","bottom","old",0.973790790740168,"T",0.373862257343717,"Larve",52,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,70,"distractor","nosou","new",2.14014716706879,"N",-66,"Allee",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,71,"distractor","nosou","new",1.19665337710467,"N",-66,"Insekt",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,72,"distractor","nosou","new",0.990100110691856,"N",-66,"Butter",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,73,"distractor","nosou","new",0.78349884430645,"N",-66,"Heer",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,74,"F item","bottom","old",1.91746714465262,"B",0.349527918326203,"Fuchs",26,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,75,"F item","bottom","new",0.595930998213589,"N",-66,"Hütte",31,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,76,"R item","bottom","new",4.60599293866835,"N",-66,"Puppe",69,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,77,"distractor","nosou","new",2.45329029473942,"N",-66,"Mutter",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,78,"distractor","nosou","new",1.78989555701264,"N",-66,"Flasche",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,79,"distractor","nosou","new",0.965855617760098,"N",-66,"Sauna",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,80,"F item","bottom","new",0.958573162191897,"N",-66,"Erde",78,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,81,"R item","top","old",1.30194764968473,"B",0.886098144750576,"Fischer",55,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,82,"R item","bottom","old",3.97218750999309,"T",0.405462231428828,"Halle",48,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,83,"distractor","nosou","old",2.07626578357304,"T",0.718035103142029,"Pflanze",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,84,"R item","top","old",0.819526301929727,"T",0.358520321213291,"Wolle",73,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,85,"R item","bottom","old",0.651281106634997,"T",0.262163066945504,"Wiese",35,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,86,"distractor","nosou","new",2.57831624343817,"N",-66,"Möbel",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,87,"distractor","nosou","new",0.621984310157131,"N",-66,"Sumpf",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,88,"R item","top","new",1.15739638367086,"N",-66,"Körper",76,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,89,"R item","top","old",1.10214801874827,"B",0.406027564284159,"Rathaus",77,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,90,"distractor","nosou","new",1.92316067844513,"N",-66,"Bauch",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,91,"R item","top","old",0.902054234218667,"T",0.485436729897629,"Gabel",53,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,92,"distractor","nosou","new",1.41930098929151,"N",-66,"Strand",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,93,"distractor","nosou","new",0.70219757767336,"N",-66,"Sturm",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,94,"F item","top","old",1.63793219451327,"B",0.534007356705843,"Diener",9,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,95,"distractor","nosou","old",1.10685857897624,"B",1.09428012777062,"Staub",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,96,"distractor","nosou","new",0.883075788238784,"N",-66,"Lerche",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,97,"distractor","nosou","new",0.933904054239974,"N",-66,"Boden",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
24,98,"distractor","nosou","new",0.869945132348221,"N",-66,"Räuber",-95,20,"w",2,1,"Ich habe mir in der Zeit, wo das ""VVV"" abgebildet wurde, das letzte ""EEE"" -Wort im Kopf wiederholt, wobei ich es abstrakt formuliert habe. "
